sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,custom_options,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,associated_skus,downloadable_links,downloadable_samples,configurable_variations,configurable_variation_labels
MRY72ET/A,,Default,simple,Default Category/Smartphones/Apple,base,Smartphone Apple iPhone XR (64 GB) yellow MRY72ET/A,"<strong>Introducing Liquid Retina</strong><br>The new display on iPhone XR is the most advanced LCD in the industry. An innova­tive backlight design allows the screen to stretch into the corners. So you see true-to-life colour from one beautiful edge to the other.<br><br><strong>Exceptional materials.</strong><br>The most durable front glass ever in a smartphone. Precision-machined, aerospace-grade aluminium bands. Water and dust resistance. And six stunning new finishes.<br><br><strong>Seven-layer colour process. </strong><br>The beautiful finishes of the back glass are achieved using an advanced process that allows for deep, rich colours.<br><br><strong>Aerospace-grade aluminium bands. </strong><br>A special Apple‑designed alloy is precision‑machined to create structural bands and anodised to complement the colour of the back glass.<br><br><strong>Wireless charging. </strong><br>The glass back allows iPhone XR to charge easily and wirelessly.<br><br><strong>Advanced Face ID. </strong><br>Security is simple when your face is your password. You can unlock your iPhone, log in to apps and pay for things with a glance. It’s the most secure facial authentication ever in a smart­phone. And now it’s even faster.<br><br><strong>Intelligent A12 Bionic. </strong><br>This is the smartest, most powerful chip in a smart­phone, with our next-generation Neural Engine. For amazing augmented reality experiences. Incredible portraits with Depth Control. And speed and fluidity in everything you do.<br><br><strong>Breakthrough camera system. </strong><br>The world’s most popular camera is defining a new era of photography. Where an innovative sensor works with the ISP and Neural Engine to help you create photos like never before.<br><br><strong>Portrait mode. </strong><br>iPhone XR uses a single-lens camera and machine learning to keep people in the foreground in sharp focus against an artfully blurred background.<br><br><strong>Enhanced bokeh effect. </strong><br>Portrait mode photos look even more professional thanks to a sophisticated background blur.<br><br><strong>All-new Depth Control. </strong><br>Now you can adjust the depth of field in portraits after you shoot.<br><br><strong>Smart HDR. </strong><br>New secondary frames, a faster sensor and the powerful A12 Bionic chip bring more highlight and shadow detail to your photos.<br><br><br><em>Operating ambient temperature: 0° to 35° C (32° to 95° F)</em>","Smartphone Apple iPhone XR 64 GB / MRY72ET/AAll-new Liquid Retina display — the most advanced LCD in the industry. Even faster Face ID. The smartest, most powerful chip in a smart­phone. And a breakthrough camera system. iPhone XR. It’s beautiful any way you look at it.

More info",0.194,1,Taxable Goods,"Catalog, Search",869.99,699.99,5/10/20,,,Smartphone Apple iPhone XR (64 GB),"smartphone,cell phone,phone,smart cell phone,smart phone",Smartphone Apple iPhone XR (64 GB),201031-apple-ip-xr-yellow-medium.jpg,Smartphone Apple iPhone XR (64 GB),201031-apple-ip-xr-yellow-medium.jpg,Smartphone Apple iPhone XR (64 GB),201031-apple-ip-xr-yellow-medium.jpg,Smartphone Apple iPhone XR (64 GB),,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,"color=yellow,manufacturer=Apple",5,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,Smartphone Apple iPhone XR (64 GB) yellow MRY72ET/A,,,,,,,,,,,,,
23420,,Default,simple,Default Category/Smartphones/Xiaomi,base,Smartphone Xiaomi Mi 9T (64 GB) black 23420,,"Power in Full

Pop-up selfie camera. 48MP AI triple camera.

• 48MP, AI Rear Triple Camera
• 20MP Pop-up selfie camera
• 6.39"" AMOLED FHD+ Full Screen Display
• Fast in-screen fingerprint sensor
• 4000mAh battery + 18W Fast charge
• Multi-function NFC",0.191,1,Taxable Goods,"Catalog, Search",359.99,299.99,5/10/20,,,Smartphone Xiaomi Mi 9T (64 GB),"smartphone,cell phone,phone,smart cell phone,smart phone",Smartphone Xiaomi Mi 9T (64 GB),227100-345584-medium.jpg,Smartphone Xiaomi Mi 9T (64 GB),227100-345584-medium.jpg,Smartphone Xiaomi Mi 9T (64 GB),227100-345584-medium.jpg,Smartphone Xiaomi Mi 9T (64 GB),,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,"color=black,manufacturer=Xiaomi",5,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"227100-345584-medium.jpg,227101-345586-medium.jpg,227102-345588-medium.jpg,227103-345590-medium.jpg,227104-345592-medium.jpg",Smartphone Xiaomi Mi 9T (64 GB) black 23420,,,,,,,,,,,,,
MWM62ET/A,,Default,simple,Default Category/Smartphones/Apple,base,Smartphone Apple iPhone 11 (128 GB) green MWM62ET/A,<strong>It just got a whole lot harder to take a bad photo.</strong>,"Just the right amount of everything.
A new dual‑camera system captures more of what you see and love. The fastest chip ever in a smartphone and all‑day battery life let you do more and charge less. And the highest‑quality video in a smartphone, so your memories look better than ever.• All-day battery life
• Wireless Charging
• Charge your battery to up to 50% in just 30 minutes with an 18W charger
• Water resistant up to 2 meters
• All‑new dual‑camera system - 12MP Wide and 12MP Ultra Wide camera

More info",0.194,1,Taxable Goods,"Catalog, Search",869.99,,,,,Smartphone Apple iPhone 11 (128 GB),"smartphone,cell phone,phone,smart cell phone,smart phone",Smartphone Apple iPhone 11 (128 GB),232309-354053-medium.jpg,Smartphone Apple iPhone 11 (128 GB),232309-354053-medium.jpg,Smartphone Apple iPhone 11 (128 GB),232309-354053-medium.jpg,Smartphone Apple iPhone 11 (128 GB),,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,"color=green,manufacturer=Apple",5,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,Smartphone Apple iPhone 11 (128 GB) green MWM62ET/A,,,,,,,,,,,,,
25944,,Default,simple,Default Category/Smartphones/Xiaomi,base,Smartphone Xiaomi Note 8T (64 GB) moonshadow grey 25944,,"• 6.3” FHD+ Dot Drop screen
• 4 GB RAM, 64 GB storage
• 48MP four camera system
• 4000mAh battery
• NFC technology
• USB-C charging port
• 18W fast charge
• Corning Gorilla Glass 5 screen glass",0.199,1,Taxable Goods,"Catalog, Search",199.99,179.99,5/10/20,,,Smartphone Xiaomi Note 8T (64 GB),"smartphone,cell phone,phone,smart cell phone,smart phone",Smartphone Xiaomi Note 8T (64 GB),242179-369851-medium.jpg,Smartphone Xiaomi Note 8T (64 GB),242179-369851-medium.jpg,Smartphone Xiaomi Note 8T (64 GB),242179-369851-medium.jpg,Smartphone Xiaomi Note 8T (64 GB),,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,"color=moonshadow grey,manufacturer=Xiaomi",5,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"242179-369851-medium.jpg,242180-369853-medium.jpg,242181-369855-medium.jpg,242182-369857-medium.jpg,242183-369859-medium.jpg,242184-369861-medium.jpg",Smartphone Xiaomi Note 8T (64 GB) moonshadow grey 25944,,,,,,,,,,,,,
26130,,Default,simple,Default Category/Smartphones/Xiaomi,base,Smartphone Xiaomi Note 10 (128 GB) midnight black 26130,<strong>Big battery and fast charging.</strong>,"Dream big, shoot epic
World's first 108MP penta camera

• Penta camera with 108MP main camera
• 6.47"" 3D curved AMOLED display
• Responsive in-screen fingerprint sensor
• 5260mAh high-capacity battery
• In-box 30W fast charge
• Multifunctional NFC

More info",0.208,1,Taxable Goods,"Catalog, Search",549.99,479.99,5/10/20,,,Smartphone Xiaomi Note 10 (128 GB),"smartphone,cell phone,phone,smart cell phone,smart phone",Smartphone Xiaomi Note 10 (128 GB),240113-366745-medium.jpg,Smartphone Xiaomi Note 10 (128 GB),240113-366745-medium.jpg,Smartphone Xiaomi Note 10 (128 GB),240113-366745-medium.jpg,Smartphone Xiaomi Note 10 (128 GB),,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,"color=midnight black,manufacturer=Xiaomi",5,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"240113-366745-medium.jpg,240114-366747-medium.jpg,240115-366749-medium.jpg,240116-366751-medium.jpg,240117-366753-medium.jpg,240118-366755-medium.jpg",Smartphone Xiaomi Note 10 (128 GB) midnight black 26130,,,,,,,,,,,,,
LMX430EMW.APOCBK,,Default,simple,Default Category/Smartphones/Lg,base,Smartphone LG K40S black LMX430EMW.APOCBK,,"• 6.1"" FullVision Display
• 13MP Front Camera
• 13MP PDAF Rear Camera
• Portrait Mode
• AI CAM
• DTS:X 3D Surround Sound",0.186,1,Taxable Goods,"Catalog, Search",159.99,129.99,5/10/20,,,Smartphone LG K40S,"smartphone,cell phone,phone,smart cell phone,smart phone",Smartphone LG K40S,246469-376389-medium.jpg,Smartphone LG K40S,246469-376389-medium.jpg,Smartphone LG K40S,246469-376389-medium.jpg,Smartphone LG K40S,,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,"color=black,manufacturer=Lg",5,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"246469-376389-medium.jpg,246470-376391-medium.jpg,246471-376393-medium.jpg,246472-376395-medium.jpg,246473-376397-medium.jpg",Smartphone LG K40S black LMX430EMW.APOCBK,,,,,,,,,,,,,
SM-A405FZODSEB,,Default,simple,Default Category/Smartphones/Samsung,base,Smartphone Samsung Galaxy A40 (64 GB) coral SM-A405FZODSEB,,"See the world on your screen

The Galaxy A40’s 5.9” Infinity-U display lets you see the details in everything you watch. From music videos to the latest boxset, FHD+ and Super AMOLED makes everything leap from the edge to edge screen.",0.14,1,Taxable Goods,"Catalog, Search",249.99,199.99,5/10/20,,,Smartphone Samsung Galaxy A40 (64 GB),"smartphone,cell phone,phone,smart cell phone,smart phone",Smartphone Samsung Galaxy A40 (64 GB),220547-sm-a405fzodseb-medium.jpg,Smartphone Samsung Galaxy A40 (64 GB),220547-sm-a405fzodseb-medium.jpg,Smartphone Samsung Galaxy A40 (64 GB),220547-sm-a405fzodseb-medium.jpg,Smartphone Samsung Galaxy A40 (64 GB),,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,"color=coral,manufacturer=Samsung",5,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"220547-sm-a405fzodseb-medium.jpg,220548-sm-a405fzodseb-2-medium.jpg,220549-sm-a405fzodseb-3-medium.jpg,220550-sm-a405fzodseb-4-medium.jpg,220551-sm-a405fzodseb-5-medium.jpg,220552-sm-a405fzodseb-6-medium.jpg,220553-sm-a405fzodseb-7-medium.jpg",Smartphone Samsung Galaxy A40 (64 GB) coral SM-A405FZODSEB,,,,,,,,,,,,,
SM-G770FZBDSEB,,Default,simple,Default Category/Smartphones/Samsung,base,Smartphone Samsung Galaxy S10 Lite blue SM-G770FZBDSEB,,"• 6.7'' Full HD+ Super AMOLED Plus screen
• 4 lens camera system
• 128 GB internal storage
• 4500 mAh battery
• Fast charging
• In-screen fingerprint reader",0.186,1,Taxable Goods,"Catalog, Search",659.99,619.99,5/10/20,,,Smartphone Samsung Galaxy S10 Lite,"smartphone,cell phone,phone,smart cell phone,smart phone",Smartphone Samsung Galaxy S10 Lite,242976-370971-medium.jpg,Smartphone Samsung Galaxy S10 Lite,242976-370971-medium.jpg,Smartphone Samsung Galaxy S10 Lite,242976-370971-medium.jpg,Smartphone Samsung Galaxy S10 Lite,,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,"color=blue,manufacturer=Samsung",5,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"242976-370971-medium.jpg,242977-370973-medium.jpg,242978-370975-medium.jpg,242979-370977-medium.jpg",Smartphone Samsung Galaxy S10 Lite blue SM-G770FZBDSEB,,,,,,,,,,,,,
MWM72ET/A,,Default,simple,Default Category/Smartphones/Apple,base,Smartphone Apple iPhone 11 (256 GB) black MWM72ET/A,<strong>It just got a whole lot harder to take a bad photo.</strong>,"Just the right amount of everything.
A new dual‑camera system captures more of what you see and love. The fastest chip ever in a smartphone and all‑day battery life let you do more and charge less. And the highest‑quality video in a smartphone, so your memories look better than ever.• All-day battery life
• Wireless Charging
• Charge your battery to up to 50% in just 30 minutes with an 18W charger
• Water resistant up to 2 meters
• All‑new dual‑camera system - 12MP Wide and 12MP Ultra Wide camera

More info",0.194,1,Taxable Goods,"Catalog, Search",989.99,,,,,Smartphone Apple iPhone 11 (256 GB),"smartphone,cell phone,phone,smart cell phone,smart phone",Smartphone Apple iPhone 11 (256 GB),232310-354055-medium.jpg,Smartphone Apple iPhone 11 (256 GB),232310-354055-medium.jpg,Smartphone Apple iPhone 11 (256 GB),232310-354055-medium.jpg,Smartphone Apple iPhone 11 (256 GB),,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,"color=black,manufacturer=Apple",5,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,Smartphone Apple iPhone 11 (256 GB) black MWM72ET/A,,,,,,,,,,,,,
MWHJ2ET/A,,Default,simple,Default Category/Smartphones/Apple,base,Smartphone Apple iPhone 11 Pro Max (256 GB) space grey MWHJ2ET/A,<strong>Pro camera system</strong>,"And then there was Pro.
A transformative triple‑camera system that adds tons of capability without complexity. An unprecedented leap in battery life. And a mind‑blowing chip that doubles down on machine learning and pushes the boundaries of what a smartphone can do. Welcome to the first iPhone powerful enough to be called Pro.• Stainless steel and glass design
• Pro camera system
• The first triple‑camera system
• 4K video
• Pro display Super Retina XDR
• Water resistant up to 2 meters
• Wireless Charging and All-day battery life

More info",0.226,1,Taxable Goods,"Catalog, Search",1449,,,,,Smartphone Apple iPhone 11 Pro Max (256 GB),"smartphone,cell phone,phone,smart cell phone,smart phone",Smartphone Apple iPhone 11 Pro Max (256 GB),232328-354090-medium.jpg,Smartphone Apple iPhone 11 Pro Max (256 GB),232328-354090-medium.jpg,Smartphone Apple iPhone 11 Pro Max (256 GB),232328-354090-medium.jpg,Smartphone Apple iPhone 11 Pro Max (256 GB),,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,"color=space grey,manufacturer=Apple",5,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"232328-354090-medium.jpg,232329-354092-medium.jpg",Smartphone Apple iPhone 11 Pro Max (256 GB) space grey MWHJ2ET/A,,,,,,,,,,,,,
MXVU2ET/A,,Default,simple,Default Category/Smartphones/Apple,base,Smartphone Apple iPhone SE 2020 (256 GB) white MXVU2ET/A,"<strong>Portrait Mode</strong><br>The advanced camera system with A13 Bionic brings you Portrait mode, which artfully blurs the background to put the focus on your subject — even when you’re taking selfies.<br><span style=""text-decoration: underline;"">Depth Control</span>. A simple slider lets you blur the background as much or as little as you like — before or after you take the photo.<br><span style=""text-decoration: underline;"">Portrait Lighting</span>. Choose from six studio-quality effects, then adjust the lighting intensity to show your subject in the best possible light.<br><br><strong>Let there be light. And shadow. And contour.</strong><br>Next-generation Smart HDR knows a face when it sees one, and intelligently relights it to capture more natural-looking contours and skin tones. It also finesses highlight and shadow detail in the background. So every part of your photo looks amazing.<br><br><strong>Home sweet. Home button.</strong><br>Touch ID lets you securely unlock your iPhone and sign in to apps instantly. You can even use it with Apple Pay to grab a coffee, get a yoga app, or shop for sneakers online. All without reaching for your credit card.<br><br><strong>Privacy is built in.</strong><br>Everything we make is designed to give you control over your information. All the iMessages you send are encrypted. Fingerprint data is stored on your device, never on Apple servers or in iCloud. Apple Pay doesn’t share your credit card number. And the list goes on.<br><br><strong>Survives splashes, sloshes, sprinkles, sprays, splatters, and spills.</strong><br>iPhone SE is water resistant to 1 meter for 30 minutes. It’s not afraid of a little coffee, tea, or soda either. And dust? No worries.<br><br><strong>Binge-worthy battery life.</strong><br>The show must go on. So iPhone SE lets you watch up to 13 hours of video on a single charge.3 When you do need to power up, just set it down on a wireless charger. Or connect to an 18W fast-charge adapter to go from zero to up to 50 percent in 30 minutes.<br><br><strong>Built for iOS 13. And beyond.</strong><br>iPhone SE is made to run the latest features — and even some that haven’t been invented yet. So you can use Dark Mode, Siri Shortcuts, and the new Photos app now. And take advantage of feature and security updates in the future.","Lots to love. Less to spend.

iPhone SE packs our most powerful chip into our most popular size at our most affordable price. It’s just what you’ve been waiting for.

More info",0.148,1,Taxable Goods,"Catalog, Search",659.99,,,,,Smartphone Apple iPhone SE 2020 (256 GB),"smartphone,cell phone,phone,smart cell phone,smart phone",Smartphone Apple iPhone SE 2020 (256 GB),250676-383106-medium.jpg,Smartphone Apple iPhone SE 2020 (256 GB),250676-383106-medium.jpg,Smartphone Apple iPhone SE 2020 (256 GB),250676-383106-medium.jpg,Smartphone Apple iPhone SE 2020 (256 GB),,,,,,,Block after Info Column,,,,Use config,,,,,,,Use config,,"color=white,manufacturer=Apple",5,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"250676-383106-medium.jpg,250677-383108-medium.jpg,250678-383110-medium.jpg,250679-383112-medium.jpg",Smartphone Apple iPhone SE 2020 (256 GB) white MXVU2ET/A,,,,,,,,,,,,,
